"","user_rating_ver","size_bytes","price","price_degree","avg_rating_count_ver","rating_count_ver","sup_devices_num","cont_rating","ipad_sc_urls_num","lang_num","vpp_lic","cont_rating_degree"
"4193",4,80509952,1.99,"Low",0.378378378378378,14,37,4,0,1,TRUE,"Low"
"4194",3,22670336,2.99,"Low",2.45945945945946,91,37,4,5,13,TRUE,"Low"
"4195",5,180713472,0,"Low",18.8648648648649,698,37,17,5,1,TRUE,"High"
"4196",3,143358976,3.99,"Low",0.394736842105263,15,38,4,5,1,TRUE,"Low"
"4197",5,86573056,0,"Low",0.0810810810810811,3,37,17,1,1,TRUE,"High"
"4198",4,7891968,0,"Low",6.60526315789474,251,38,4,1,31,TRUE,"Low"
"4199",3,672662528,3.99,"Low",0.736842105263158,28,38,4,5,11,TRUE,"Low"
"4200",5,26484736,0.99,"Low",20.325,813,40,4,5,1,TRUE,"Low"
"4201",4.5,71029760,0,"Low",2.2972972972973,85,37,4,4,10,TRUE,"Low"
"4202",0,124174336,3.99,"Low",0,0,40,17,5,1,TRUE,"High"
"4203",5,14659584,1.99,"Low",0.28,7,25,4,5,1,TRUE,"Low"
"4204",4.5,37148672,1.99,"Low",5.31578947368421,202,38,4,5,1,TRUE,"Low"
"4205",4.5,153385984,0,"Low",5.72972972972973,212,37,12,5,1,TRUE,"Middle"
"4206",1,10979328,0,"Low",0.0540540540540541,2,37,4,0,1,TRUE,"Low"
"4207",4.5,567910400,4.99,"Low",8.78378378378378,325,37,9,5,1,TRUE,"Middle"
"4208",4.5,135236608,0,"Low",39.1891891891892,1450,37,4,4,2,TRUE,"Low"
"4209",4.5,7095296,2.99,"Low",0.459459459459459,17,37,4,3,3,TRUE,"Low"
"4210",0,4511744,0.99,"Low",0,0,37,4,4,3,TRUE,"Low"
"4211",4.5,108982272,0,"Low",30.3157894736842,1152,38,17,5,9,TRUE,"High"
"4212",4.5,610393088,2.99,"Low",0.945945945945946,35,37,4,5,10,TRUE,"Low"
"4213",0,66080768,0,"Low",0,0,40,17,4,1,TRUE,"High"
"4214",4.5,151161856,0,"Low",0.105263157894737,4,38,4,5,5,TRUE,"Low"
"4215",3.5,992354304,2.99,"Low",0.236842105263158,9,38,9,0,5,TRUE,"Middle"
"4216",4.5,985018368,6.99,"Normal",3,72,24,9,5,5,TRUE,"Middle"
"4217",4,74444800,0,"Low",0.162162162162162,6,37,4,0,1,TRUE,"Low"
"4218",4.5,705732608,0.99,"Low",11.2894736842105,429,38,4,5,1,TRUE,"Low"
"4219",4.5,95984640,2.99,"Low",1.27027027027027,47,37,9,5,1,TRUE,"Middle"
"4220",4.5,166575104,0,"Low",1.225,49,40,9,5,1,TRUE,"Middle"
"4221",0,47351808,0,"Low",0,0,38,4,5,1,TRUE,"Low"
"4222",4,528184320,0,"Low",4.97368421052632,189,38,12,5,13,TRUE,"Middle"
"4223",4.5,186636288,0,"Low",0.864864864864865,32,37,4,5,11,TRUE,"Low"
"4224",3.5,8082432,0.99,"Low",0.0810810810810811,3,37,4,5,3,TRUE,"Low"
"4225",0,40359936,0.99,"Low",0,0,38,17,0,2,TRUE,"High"
"4226",0,154515456,0,"Low",0,0,40,9,3,1,TRUE,"Middle"
"4227",4,592898048,3.99,"Low",6.81081081081081,252,37,4,5,1,TRUE,"Low"
"4228",3,327962624,0,"Low",0.025,1,40,17,5,2,TRUE,"High"
"4229",4,71539712,0,"Low",0.375,15,40,4,5,3,TRUE,"Low"
"4230",4.5,175010816,0,"Low",1.21621621621622,45,37,12,5,7,TRUE,"Middle"
"4231",5,69857280,0,"Low",0.025,1,40,4,0,1,TRUE,"Low"
"4232",0,66817024,0,"Low",0,0,37,17,4,42,TRUE,"High"
"4233",4.5,15563776,0,"Low",38.5675675675676,1427,37,17,5,1,TRUE,"High"
"4234",0,65808384,0,"Low",0,0,40,4,4,4,TRUE,"Low"
"4235",4.5,556161024,0,"Low",20.3684210526316,774,38,12,5,1,TRUE,"Middle"
"4236",4.5,63474688,0,"Low",0.621621621621622,23,37,9,0,1,TRUE,"Middle"
"4237",4.5,280523776,0,"Low",2.43243243243243,90,37,4,5,13,TRUE,"Low"
"4238",4,101144576,0,"Low",6.54054054054054,242,37,12,5,15,TRUE,"Middle"
"4239",4.5,1233862656,2.99,"Low",0.702702702702703,26,37,9,5,10,TRUE,"Middle"
"4240",0,27328512,0,"Low",0,0,38,4,2,1,TRUE,"Low"
"4241",4.5,82202624,2.99,"Low",26.3023255813953,1131,43,9,5,1,TRUE,"Middle"
"4242",4.5,709790720,3.99,"Low",10.6315789473684,404,38,9,5,9,TRUE,"Middle"
"4243",4.5,399747072,0,"Low",3.37142857142857,118,35,4,5,1,TRUE,"Low"
"4244",4,89788416,0,"Low",0.953488372093023,41,43,4,5,1,TRUE,"Low"
"4245",4.5,35807232,0,"Low",58.725,2349,40,4,5,1,TRUE,"Low"
"4246",4.5,32857088,0,"Low",10.5263157894737,400,38,4,1,1,TRUE,"Low"
"4247",0,10225664,0,"Low",0,0,37,17,0,1,TRUE,"High"
"4248",5,129610752,2.99,"Low",3.65,146,40,4,5,1,TRUE,"Low"
"4249",4.5,111104000,0,"Low",0.325,13,40,4,5,2,TRUE,"Low"
"4250",0,148458496,0,"Low",0,0,40,4,4,1,TRUE,"Low"
"4251",5,466280448,4.99,"Low",0.675,27,40,9,5,1,TRUE,"Middle"
"4252",4.5,920238080,0,"Low",5.02702702702703,186,37,9,5,12,TRUE,"Middle"
"4253",4.5,2425856,4.99,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"4254",4.5,1038312448,0,"Low",0.184210526315789,7,38,9,5,1,TRUE,"Middle"
"4255",4.5,389818368,0,"Low",12.15,486,40,12,5,1,TRUE,"Middle"
"4256",5,474566656,0,"Low",13.0810810810811,484,37,9,5,1,TRUE,"Middle"
"4257",1,1547264,4.99,"Low",0.0789473684210526,3,38,4,1,1,TRUE,"Low"
"4258",0,30904320,1.99,"Low",0,0,37,9,5,9,TRUE,"Middle"
"4259",4,949374976,6.99,"Normal",3.5,84,24,9,5,4,TRUE,"Middle"
"4260",4,796377088,2.99,"Low",0.526315789473684,20,38,9,0,4,TRUE,"Middle"
"4261",4,65872896,0,"Low",0.458333333333333,11,24,17,5,1,TRUE,"High"
"4262",2.5,289340416,0,"Low",0.210526315789474,8,38,4,5,1,TRUE,"Low"
"4263",4,107298816,0,"Low",0.513513513513513,19,37,4,0,1,TRUE,"Low"
"4264",5,15110144,1.99,"Low",204.631578947368,7776,38,4,4,14,TRUE,"Low"
"4265",4,786240512,0,"Low",20.7027027027027,766,37,12,5,15,TRUE,"Middle"
"4266",4.5,122604544,0,"Low",27.8947368421053,1060,38,17,2,1,TRUE,"High"
"4267",4,345457664,0,"Low",9.54054054054054,353,37,12,4,1,TRUE,"Middle"
"4268",4.5,150419456,0,"Low",0.216216216216216,8,37,12,5,9,TRUE,"Middle"
"4269",3.5,250993664,0,"Low",12.0263157894737,457,38,12,4,1,TRUE,"Middle"
"4270",5,360306688,0,"Low",7.2972972972973,270,37,4,5,17,TRUE,"Low"
"4271",4,1412444160,6.99,"Normal",1.79166666666667,43,24,9,5,3,TRUE,"Middle"
"4272",4.5,323473408,0,"Low",156.473684210526,5946,38,4,5,11,TRUE,"Low"
"4273",4,770732032,0,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"4274",3,37068800,0,"Low",11.475,459,40,4,5,1,TRUE,"Low"
"4275",3.5,293198848,2.99,"Low",0.945945945945946,35,37,4,0,1,TRUE,"Low"
"4276",4.5,68935680,0,"Low",30.0810810810811,1113,37,4,5,15,TRUE,"Low"
"4277",4,402743296,3.99,"Low",3.55263157894737,135,38,12,3,1,TRUE,"Middle"
"4278",3,14171136,0,"Low",0.131578947368421,5,38,4,2,1,TRUE,"Low"
"4279",4.5,182592512,3.99,"Low",0.605263157894737,23,38,4,5,9,TRUE,"Low"
"4280",3.5,63175680,0.99,"Low",0.324324324324324,12,37,4,5,4,TRUE,"Low"
"4281",3.5,497758208,4.99,"Low",0.125,3,24,4,5,1,TRUE,"Low"
"4282",4,497315840,2.99,"Low",0.0263157894736842,1,38,4,0,1,TRUE,"Low"
"4283",0,28734464,0,"Low",0,0,37,12,4,1,TRUE,"Middle"
"4284",0,272277504,0.99,"Low",0,0,43,12,5,1,TRUE,"Middle"
"4285",0,89583616,0,"Low",0,0,25,12,0,9,TRUE,"Middle"
"4286",3,53959680,0.99,"Low",0.108108108108108,4,37,4,5,1,TRUE,"Low"
"4287",0,32099328,2.99,"Low",0,0,37,4,0,2,TRUE,"Low"
"4288",5,132829184,0.99,"Low",3.81395348837209,164,43,4,5,1,TRUE,"Low"
"4289",5,18984960,0.99,"Low",0.162790697674419,7,43,4,5,5,TRUE,"Low"
"4290",4.5,27561984,0.99,"Low",0.744186046511628,32,43,4,5,5,TRUE,"Low"
"4291",4.5,19247104,0.99,"Low",0.13953488372093,6,43,4,5,5,TRUE,"Low"
"4292",3,201877504,0,"Low",0.289473684210526,11,38,4,5,1,TRUE,"Low"
"4293",0,323506176,0,"Low",0,0,40,12,5,1,TRUE,"Middle"
"4294",5,210848768,0,"Low",0.108108108108108,4,37,4,5,14,TRUE,"Low"
"4295",5,210242560,0,"Low",0.210526315789474,8,38,4,5,11,TRUE,"Low"
"4296",5,81171456,4.99,"Low",6.62162162162162,245,37,4,5,13,TRUE,"Low"
"4297",5,22918144,5.99,"Normal",0.918918918918919,34,37,4,3,9,TRUE,"Low"
"4298",4.5,73947136,0,"Low",5.16216216216216,191,37,12,0,1,TRUE,"Middle"
"4299",4,89306112,0,"Low",0.5,19,38,9,5,1,TRUE,"Middle"
"4300",0,190661632,0,"Low",0,0,40,12,3,1,TRUE,"Middle"
"4301",0,2057388032,14.99,"High",0,0,40,12,0,1,FALSE,"Middle"
"4302",0,21292032,0,"Low",0,0,37,4,0,1,TRUE,"Low"
"4303",4,139894784,0,"Low",3.975,159,40,4,5,11,TRUE,"Low"
"4304",3,278928384,2.99,"Low",0.25,10,40,4,4,1,TRUE,"Low"
"4305",0,23249920,2.99,"Low",0,0,38,4,4,1,TRUE,"Low"
"4306",4,32659456,4.99,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"4307",4.5,1323163648,7.99,"Normal",15.52,388,25,9,5,7,TRUE,"Middle"
"4308",4,232353792,0,"Low",2.81578947368421,107,38,12,5,1,TRUE,"Middle"
"4309",5,50572288,0,"Low",0.135135135135135,5,37,4,5,30,TRUE,"Low"
"4310",5,207080448,0,"Low",0.157894736842105,6,38,4,5,1,TRUE,"Low"
"4311",0,23475200,0,"Low",0,0,40,4,4,2,TRUE,"Low"
"4312",4.5,15195136,0,"Low",14.2105263157895,540,38,4,5,1,TRUE,"Low"
"4313",4.5,103661568,0,"Low",5.43243243243243,201,37,4,5,13,TRUE,"Low"
"4314",0,120456192,0,"Low",0,0,38,12,5,1,TRUE,"Middle"
"4315",0,111789056,0,"Low",0,0,37,12,5,1,TRUE,"Middle"
"4316",4.5,38459392,0,"Low",4.28947368421053,163,38,4,0,11,TRUE,"Low"
"4317",3,251606016,1.99,"Low",0.162162162162162,6,37,12,5,1,TRUE,"Middle"
"4318",3,6329344,0.99,"Low",0.236842105263158,9,38,4,4,7,TRUE,"Low"
"4319",4,48359424,0,"Low",0.216216216216216,8,37,12,4,1,TRUE,"Middle"
"4320",3.5,146113536,0,"Low",3.02857142857143,106,35,4,5,34,TRUE,"Low"
"4321",3.5,302585856,1.99,"Low",0.105263157894737,4,38,4,5,14,TRUE,"Low"
"4322",4.5,138529792,0,"Low",6.975,279,40,4,5,12,TRUE,"Low"
"4323",4.5,103895040,13.99,"High",3.40540540540541,126,37,4,0,11,TRUE,"Low"
"4324",2.5,121535488,0,"Low",0.675,27,40,4,5,5,TRUE,"Low"
"4325",3.5,629897216,2.99,"Low",0.394736842105263,15,38,4,5,1,TRUE,"Low"
"4326",4.5,262576128,0.99,"Low",0.108108108108108,4,37,9,5,1,TRUE,"Middle"
"4327",4.5,84629504,3.99,"Low",10.5405405405405,390,37,4,0,11,TRUE,"Low"
"4328",4,106321920,0,"Low",5.78947368421053,220,38,4,5,13,TRUE,"Low"
"4329",4.5,191398912,0,"Low",1.68421052631579,64,38,4,5,13,TRUE,"Low"
"4330",5,33418240,2.99,"Low",0.0232558139534884,1,43,9,4,1,TRUE,"Middle"
"4331",4,60442624,4.99,"Low",0.216216216216216,8,37,4,5,1,TRUE,"Low"
"4332",3,27377664,1.99,"Low",7.59459459459459,281,37,4,0,1,TRUE,"Low"
"4333",0,692929536,0.99,"Low",0,0,40,9,5,1,TRUE,"Middle"
"4334",4.5,169842688,0.99,"Low",0.513513513513513,19,37,4,5,1,TRUE,"Low"
"4335",4,227164160,0,"Low",4.225,169,40,4,5,1,TRUE,"Low"
"4336",4,48986112,2.99,"Low",3.13157894736842,119,38,4,0,11,TRUE,"Low"
"4337",1,64569344,0.99,"Low",0.0930232558139535,4,43,4,5,1,TRUE,"Low"
"4338",5,83069952,0,"Low",1.92105263157895,73,38,4,0,3,TRUE,"Low"
"4339",0,296638464,0,"Low",0,0,40,4,5,2,TRUE,"Low"
"4340",3,200816640,3.99,"Low",0.486486486486487,18,37,4,5,1,TRUE,"Low"
"4341",0,263876608,2.99,"Low",0,0,40,4,5,1,TRUE,"Low"
"4342",0,50857984,2.99,"Low",0,0,37,17,0,6,TRUE,"High"
"4343",4.5,84699136,0,"Low",5.83783783783784,216,37,12,0,3,TRUE,"Middle"
"4344",4.5,660983808,0,"Low",1.13513513513514,42,37,4,4,3,TRUE,"Low"
"4345",4.5,53268480,0,"Low",5.32432432432432,197,37,4,5,11,TRUE,"Low"
"4346",4.5,96497664,0,"Low",2.05405405405405,76,37,4,5,1,TRUE,"Low"
"4347",4,2328133632,6.99,"Normal",2.25,54,24,9,5,4,TRUE,"Middle"
"4348",3.5,848699392,6.99,"Normal",4.54166666666667,109,24,9,5,5,TRUE,"Middle"
"4349",3,848715776,2.99,"Low",0.394736842105263,15,38,9,0,5,TRUE,"Middle"
"4350",4,1277468672,4.99,"Low",5.75675675675676,213,37,9,5,1,TRUE,"Middle"
"4351",0,14241792,0,"Low",0,0,38,17,0,1,TRUE,"High"
"4352",0,114951168,0,"Low",0,0,37,9,0,17,TRUE,"Middle"
"4353",3,67274752,0,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"4354",4,209350656,1.99,"Low",0.0263157894736842,1,38,4,0,1,TRUE,"Low"
"4355",5,47126528,3.99,"Low",0.108108108108108,4,37,4,5,2,TRUE,"Low"
"4356",4,103745536,0,"Low",2.025,81,40,4,5,1,TRUE,"Low"
"4357",2.5,150564864,0,"Low",2.63157894736842,100,38,12,4,1,TRUE,"Middle"
"4358",4.5,1496265728,0,"Low",11.72,293,25,12,5,8,TRUE,"Middle"
"4359",0,62963712,0,"Low",0,0,37,4,5,2,TRUE,"Low"
"4360",4.5,102250496,3.99,"Low",0.0789473684210526,3,38,4,5,13,TRUE,"Low"
"4361",0,18359296,1.99,"Low",0,0,37,4,3,1,TRUE,"Low"
"4362",5,321781760,2.99,"Low",0.027027027027027,1,37,4,5,1,TRUE,"Low"
"4363",4.5,118773760,0,"Low",3.92105263157895,149,38,12,5,10,TRUE,"Middle"
"4364",0,21210112,0,"Low",0,0,37,17,0,1,TRUE,"High"
"4365",0,149037056,0,"Low",0,0,40,12,5,2,TRUE,"Middle"
"4366",4.5,96234496,0,"Low",57,2109,37,4,5,13,TRUE,"Low"
"4367",0,18067456,0,"Low",0,0,40,17,0,1,TRUE,"High"
"4368",4,130982912,2.99,"Low",0.162162162162162,6,37,12,4,2,TRUE,"Middle"
"4369",4.5,218488832,0,"Low",14.6315789473684,556,38,12,5,1,TRUE,"Middle"
"4370",2.5,6730752,0,"Low",0.162162162162162,6,37,12,1,1,TRUE,"Middle"
"4371",4.5,214897664,1.99,"Low",3.24324324324324,120,37,9,4,1,TRUE,"Middle"
"4372",0,208276480,0,"Low",0,0,37,12,5,2,TRUE,"Middle"
"4373",5,136144896,0,"Low",0.0540540540540541,2,37,4,5,1,TRUE,"Low"
"4374",0,622986240,2.99,"Low",0,0,38,4,5,1,TRUE,"Low"
"4375",5,122825728,0,"Low",0.105263157894737,4,38,4,5,1,TRUE,"Low"
"4376",4.5,22317056,2.99,"Low",8.21052631578947,312,38,4,5,14,TRUE,"Low"
"4377",4.5,49267712,0,"Low",21.1315789473684,803,38,4,5,14,TRUE,"Low"
"4378",4,31244288,0.99,"Low",0.025,1,40,4,4,16,TRUE,"Low"
"4379",4.5,68122624,0,"Low",6.48648648648649,240,37,4,3,1,TRUE,"Low"
"4380",4.5,270223360,0,"Low",4.86486486486486,180,37,9,5,18,TRUE,"Middle"
"4381",0,170562560,0,"Low",0,0,37,17,0,1,TRUE,"High"
"4382",5,539088896,0,"Low",0.0526315789473684,2,38,4,5,11,TRUE,"Low"
"4383",3,188083200,4.99,"Low",0.0833333333333333,2,24,9,5,1,TRUE,"Middle"
"4384",0,52037632,0,"Low",0,0,37,17,0,2,TRUE,"High"
"4385",4,42303488,0,"Low",1,38,38,4,5,10,TRUE,"Low"
"4386",4.5,94819328,4.99,"Low",1.275,51,40,4,5,1,TRUE,"Low"
"4387",4.5,267152384,2.99,"Low",0.162162162162162,6,37,4,5,58,TRUE,"Low"
"4388",4,3860406272,20.99,"High",1.65789473684211,63,38,12,5,5,TRUE,"Middle"
"4389",2.5,110645248,9.99,"Normal",1.04166666666667,25,24,4,5,8,TRUE,"Low"
"4390",5,537575424,0,"Low",0.15,6,40,12,5,1,TRUE,"Middle"
"4391",4,3366912,0,"Low",0.0810810810810811,3,37,12,5,6,TRUE,"Middle"
"4392",5,205972480,29.99,"High",1.4,35,25,4,5,1,TRUE,"Low"
"4393",5,252779520,2.99,"Low",0.108108108108108,4,37,4,4,5,TRUE,"Low"
"4394",5,71352320,0,"Low",115.027027027027,4256,37,4,0,1,TRUE,"Low"
"4395",4,255226880,0,"Low",0.486486486486487,18,37,4,5,1,TRUE,"Low"
"4396",3.5,15664128,0,"Low",14.1891891891892,525,37,4,3,27,TRUE,"Low"
"4397",5,172334080,0,"Low",37.1578947368421,1412,38,4,4,1,TRUE,"Low"
"4398",3.5,27394048,0,"Low",0.289473684210526,11,38,4,5,1,TRUE,"Low"
"4399",4.5,136069120,1.99,"Low",1.2,48,40,4,5,1,TRUE,"Low"
"4400",5,120711168,0,"Low",0.621621621621622,23,37,4,4,7,TRUE,"Low"
"4401",4.5,145756160,0,"Low",0.710526315789474,27,38,4,5,11,TRUE,"Low"
"4402",0,55187456,0,"Low",0,0,40,4,3,2,TRUE,"Low"
"4403",5,248264704,0,"Low",0.027027027027027,1,37,9,5,33,TRUE,"Middle"
"4404",3.5,71266304,4.99,"Low",4,160,40,9,5,1,TRUE,"Middle"
"4405",0,12980224,1.99,"Low",0,0,37,9,0,1,TRUE,"Middle"
"4406",0,239757312,0,"Low",0,0,37,12,0,1,TRUE,"Middle"
"4407",5,182239232,0,"Low",0.631578947368421,24,38,4,5,1,TRUE,"Low"
"4408",5,95689728,2.99,"Low",0.0263157894736842,1,38,4,5,1,TRUE,"Low"
"4409",0,444225536,3.99,"Low",0,0,37,4,5,4,TRUE,"Low"
"4410",3.5,99653632,2.99,"Low",0.075,3,40,4,5,12,TRUE,"Low"
"4411",4.5,38733824,3.99,"Low",17.3947368421053,661,38,4,4,11,TRUE,"Low"
"4412",5,194145280,3.99,"Low",7.60526315789474,289,38,4,5,9,TRUE,"Low"
"4413",4.5,250047488,0,"Low",24,912,38,12,5,1,TRUE,"Middle"
"4414",4,1833861120,6.99,"Normal",3.45833333333333,83,24,9,5,5,TRUE,"Middle"
"4415",4.5,270425088,0,"Low",1.81578947368421,69,38,4,5,1,TRUE,"Low"
"4416",4.5,345278464,0,"Low",3.47368421052632,132,38,9,5,1,TRUE,"Middle"
"4417",0,113205248,0,"Low",0,0,40,9,5,9,TRUE,"Middle"
"4418",4.5,89829376,1.99,"Low",7.32432432432432,271,37,12,5,13,TRUE,"Middle"
"4419",5,369336320,0,"Low",0.216216216216216,8,37,12,5,7,TRUE,"Middle"
"4420",4,99272704,0,"Low",2.825,113,40,4,5,1,TRUE,"Low"
"4421",4.5,199417856,0,"Low",0.945945945945946,35,37,9,5,1,TRUE,"Middle"
"4422",4.5,103951360,0,"Low",2.24324324324324,83,37,12,0,1,TRUE,"Middle"
"4423",0,24213504,0,"Low",0,0,38,4,0,2,TRUE,"Low"
"4424",0,132264960,0,"Low",0,0,38,4,2,1,TRUE,"Low"
"4425",4.5,331207680,2.99,"Low",28.1025641025641,1096,39,4,5,18,TRUE,"Low"
"4426",4.5,437230592,0,"Low",0.405405405405405,15,37,4,5,16,TRUE,"Low"
"4427",4,96845824,0,"Low",0.3,12,40,4,5,1,TRUE,"Low"
"4428",4,1425611776,0,"Low",0.675675675675676,25,37,12,5,12,TRUE,"Middle"
"4429",5,254233600,0,"Low",0.027027027027027,1,37,12,5,1,TRUE,"Middle"
"4430",4.5,105894912,0.99,"Low",0.394736842105263,15,38,17,0,1,TRUE,"High"
"4431",4,1356186624,6.99,"Normal",2.18918918918919,81,37,9,5,4,TRUE,"Middle"
"4432",4.5,98185216,0,"Low",0.810810810810811,30,37,4,5,1,TRUE,"Low"
"4433",4.5,70547456,0,"Low",1.59459459459459,59,37,4,1,2,TRUE,"Low"
"4434",5,539506688,0,"Low",0.1,4,40,9,4,1,TRUE,"Middle"
"4435",0,38347776,0,"Low",0,0,38,4,5,5,TRUE,"Low"
"4436",4,257494016,0,"Low",1.56756756756757,58,37,12,5,1,TRUE,"Middle"
"4437",3.5,560714752,2.99,"Low",0.35,14,40,9,5,9,TRUE,"Middle"
"4438",4.5,1149562880,6.99,"Normal",5.125,123,24,9,5,4,TRUE,"Middle"
"4439",4.5,60072960,0,"Low",1.6,64,40,4,5,1,TRUE,"Low"
"4440",0,231426048,0.99,"Low",0,0,37,4,5,2,TRUE,"Low"
"4441",0,182890496,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"4442",4.5,93101056,0,"Low",0.297297297297297,11,37,4,0,3,TRUE,"Low"
"4443",5,53769216,0,"Low",0.0263157894736842,1,38,17,0,1,TRUE,"High"
"4444",0,179616768,4.99,"Low",0,0,37,4,5,1,TRUE,"Low"
"4445",4.5,193079296,0.99,"Low",29.1842105263158,1109,38,4,5,10,TRUE,"Low"
"4446",4.5,774814720,6.99,"Normal",1.40540540540541,52,37,9,5,3,TRUE,"Middle"
"4447",4,1069375488,6.99,"Normal",3.16666666666667,76,24,9,5,3,TRUE,"Middle"
"4448",3.5,331105280,1.99,"Low",1.89189189189189,70,37,12,5,1,TRUE,"Middle"
"4449",4.5,608198656,6.99,"Normal",3.5,84,24,9,5,3,TRUE,"Middle"
"4450",3.5,291862528,0,"Low",0.4,16,40,9,5,1,TRUE,"Middle"
"4451",4.5,182986752,4.99,"Low",1.91891891891892,71,37,4,5,16,TRUE,"Low"
"4452",4.5,66934784,0,"Low",0.351351351351351,13,37,12,4,1,TRUE,"Middle"
"4453",0,7760896,0,"Low",0,0,38,17,0,1,TRUE,"High"
"4454",5,41596928,2.99,"Low",0.0540540540540541,2,37,4,5,23,TRUE,"Low"
"4455",4,72565760,0,"Low",2.94736842105263,112,38,4,5,1,TRUE,"Low"
"4456",4,55447552,0,"Low",3.39473684210526,129,38,9,5,1,TRUE,"Middle"
"4457",4,196746240,2.99,"Low",1,40,40,9,5,1,TRUE,"Middle"
"4458",5,100562944,0,"Low",14.8157894736842,563,38,4,5,7,TRUE,"Low"
"4459",4.5,30718976,2.99,"Low",0.105263157894737,4,38,4,5,11,TRUE,"Low"
"4460",5,55059456,0.99,"Low",0.108108108108108,4,37,12,0,31,TRUE,"Middle"
"4461",0,30137344,0,"Low",0,0,37,12,3,1,TRUE,"Middle"
"4462",4,206807040,0,"Low",0.421052631578947,16,38,4,5,1,TRUE,"Low"
"4463",4.5,128228352,1.99,"Low",0.875,35,40,9,5,1,TRUE,"Middle"
"4464",4.5,189799424,0,"Low",85.2432432432432,3154,37,12,5,1,TRUE,"Middle"
"4465",5,26803200,1.99,"Low",0.459459459459459,17,37,4,5,1,TRUE,"Low"
"4466",4.5,177516544,0,"Low",2.07894736842105,79,38,9,5,1,TRUE,"Middle"
"4467",0,74280960,0,"Low",0,0,40,9,5,1,TRUE,"Middle"
"4468",4.5,55445504,0,"Low",2936.75,117470,40,4,5,1,TRUE,"Low"
"4469",4.5,528630784,0,"Low",0.921052631578947,35,38,12,5,13,TRUE,"Middle"
"4470",4.5,47296512,4.99,"Low",0.27906976744186,12,43,12,0,1,TRUE,"Middle"
"4471",5,99257344,1.99,"Low",0.075,3,40,4,5,1,TRUE,"Low"
"4472",4,19116032,1.99,"Low",0.263157894736842,10,38,4,0,1,TRUE,"Low"
"4473",3,163401728,0,"Low",0.85,34,40,17,4,1,TRUE,"High"
"4474",2.5,46980096,0,"Low",0.783783783783784,29,37,12,4,1,TRUE,"Middle"
"4475",0,104295424,0,"Low",0,0,37,4,5,1,TRUE,"Low"
"4476",0,8976384,3.99,"Low",0,0,37,4,3,1,TRUE,"Low"
"4477",3.5,135446528,0,"Low",0.394736842105263,15,38,4,5,23,TRUE,"Low"
"4478",2.5,92542976,0,"Low",2.97142857142857,104,35,4,5,19,TRUE,"Low"
"4479",4,2012160,1.99,"Low",0.972972972972973,36,37,4,0,1,TRUE,"Low"
"4480",4.5,187282432,0,"Low",33.0540540540541,1223,37,4,5,10,TRUE,"Low"
"4481",4,47495168,0.99,"Low",0.027027027027027,1,37,9,5,1,TRUE,"Middle"
"4482",4,256558080,0.99,"Low",4.3,172,40,9,5,1,TRUE,"Middle"
"4483",1,75634688,0,"Low",0.184210526315789,7,38,4,4,1,TRUE,"Low"
"4484",5,32470016,0,"Low",10.027027027027,371,37,4,0,1,TRUE,"Low"
"4485",3.5,170795008,2.99,"Low",0.184210526315789,7,38,4,5,1,TRUE,"Low"
"4486",0,103027712,0,"Low",0,0,40,4,4,3,TRUE,"Low"
"4487",0,87465984,0,"Low",0,0,38,4,0,5,TRUE,"Low"
"4488",4.5,952222720,0,"Low",9.18918918918919,340,37,12,5,12,TRUE,"Middle"
"4489",4.5,83418112,3.99,"Low",2.18918918918919,81,37,4,5,13,TRUE,"Low"
"4490",0,58732544,0,"Low",0,0,37,4,3,2,TRUE,"Low"
"4491",0,39232512,0,"Low",0,0,37,12,0,1,TRUE,"Middle"
"4492",4.5,174221312,0,"Low",1.26315789473684,48,38,9,4,1,TRUE,"Middle"
"4493",3.5,170550272,0,"Low",2.34210526315789,89,38,4,5,23,TRUE,"Low"
"4494",4.5,196369408,0,"Low",11.725,469,40,4,5,6,TRUE,"Low"
"4495",4.5,53637120,2.99,"Low",6.83333333333333,164,24,4,5,1,TRUE,"Low"
"4496",4.5,16869376,0,"Low",21.6216216216216,800,37,4,5,2,TRUE,"Low"
"4497",2.5,39911424,1.99,"Low",0.864864864864865,32,37,17,0,1,TRUE,"High"
"4498",0,197970944,0,"Low",0,0,38,4,5,3,TRUE,"Low"
"4499",3.5,141868032,0,"Low",3.68421052631579,140,38,4,5,23,TRUE,"Low"
"4500",0,41767936,0,"Low",0,0,37,17,0,2,TRUE,"High"
"4501",4.5,137255936,0,"Low",0.236842105263158,9,38,9,5,9,TRUE,"Middle"
"4502",3.5,151479296,0,"Low",0.675,27,40,4,5,23,TRUE,"Low"
"4503",4.5,57072640,0,"Low",3.02325581395349,130,43,9,5,1,TRUE,"Middle"
"4504",4,260089856,0,"Low",0.894736842105263,34,38,4,5,11,TRUE,"Low"
"4505",4,226242560,0,"Low",1.05,42,40,4,5,11,TRUE,"Low"
"4506",4,353280000,0,"Low",6.78947368421053,258,38,4,2,1,TRUE,"Low"
